Facility ID,Latitude,Longitude,Building Count,Total Building Footprint,Building as % of Area,Footprint per building,Highway,Trunk Road,Primary Road,Secondary Road,Tertiary Road,Residential Road,Railway,Parking Lot,Residential Area,Commercial Area,Retail Area,Industrial Area,Railway Area,Cemetery,Woodland,Park,Recreation,Education,Health Care,Water,Beach
3807,28.5971793,-81.3518887,191,"169,183",0.33,886,0,0,0,0,10818.94,8482.97,3916133.93,18387.23,0,62116.01,339245.34,0,0,0,0,56616.58,0,417219.11,0,0,0
6000,39.4287203,-76.6257988,191,"148,080",0.29,775,0,0,0,0,0,117145.22,0,115051.12,48245.98,469046.38,240230.62,22827.14,231499.83,0,0,0,13118.14,104151.69,0,2450.87,0
5421,36.8413662,-76.2069412,191,"95,201",0.19,498,178853.39,0,823.63,0,51647.08,297841.72,0,18354.36,1769241.95,168997.49,0,428428.41,0,0,0,0,0,0,0,0,0
10208,45.5213229,-122.6898832,191,"348,889",0.69,"1,827",76164.57,0,1162.74,540.41,6571.75,545.63,0,108205.05,120325.48,30671.21,22732.42,0,0,0,0,780.03,25385.83,98157.09,2378.66,0,0
6358,34.219355,-118.5975281,190,"211,355",0.42,"1,112",0,0,26.74,304.58,11484.68,57100.68,0,57060.64,1781996.64,56678.26,0,36168.14,0,0,0,0,0,0,0,0,0
16301,40.2577207,-76.8813221,190,"179,803",0.35,946,0,0,11547.54,147.82,0,27790.31,39810.12,59087.89,0,0,0,0,0,0,0,425897.09,0,2731.18,53937.92,0,0
1216,40.79369,-73.6436755,190,"95,927",0.19,505,0,0,0,76289.5,101873.01,427373.13,207233.88,47182.8,3787119.5,0,30563.13,0,34239.27,0,323728.32,100380.97,38050.58,223004.78,0,6611.71,0
6019,39.0624057,-76.8832658,190,"91,403",0.18,481,15541.71,0,22606.3,489255.22,0,188969.11,19611097.29,54057.56,295816.78,288670.39,0,1111015.52,0,0,3619404.87,45009.67,13091.92,0,0,13599.42,0
10937,32.7338894,-96.7099994,190,"69,411",0.14,365,89298.3,0,0,103849.46,17967.75,243584.31,0,21540.76,193668.16,0,13218.35,0,0,0,0,0,0,42464.34,0,0,0
7677,40.6769461,-74.4971444,190,"66,709",0.13,351,0,0,0,340623.22,17246.09,208023.82,1199955.13,19138.16,0,0,0,0,0,0,1210657.68,0,600.49,48317.57,0,16305.14,0
17281,41.8305626,-71.4131686,190,"270,443",0.53,"1,423",22077.29,0,6812.04,53573.7,21335.93,11126,188034.91,166186.49,23676.89,3732455.87,0,0,0,0,8341.95,182372.97,1053.2,0,0,80351.47,0
17520,45.5151451,-122.6861079,190,"317,521",0.62,"1,671",229770.58,0,63.2,609.28,1024.57,2232.47,0,73548.01,435992.09,39946.03,8124.79,0,0,0,0,87299.99,25951.58,103134.05,0,56.88,0
2372,40.8183248,-73.9274121,190,"285,949",0.56,"1,505",48030.45,0,10267.94,6992.8,0,61936.39,665606.5,12969.56,0,0,101847.59,0,0,0,0,56735.53,9835.95,0,67469,0,0
211,42.9115186,-78.8654677,190,"165,614",0.33,872,0,0,6309,0,4133.25,5731.61,0,4499.73,0,0,0,0,0,0,0,0,0,66911.53,0,0,0
10225,45.495747,-122.566184,190,"120,141",0.24,632,103236.32,0,2125.13,4544.08,0,5891.18,0,29850.63,1114852.97,33930.14,81750.76,206277.08,0,0,623468.09,0,257.56,190232.75,19330.64,0,0
14870,41.7878722,-87.5891015,189,"171,258",0.34,906,0,0,0,53707.36,61.05,6229.92,63539309.9,45372.05,469841.75,7750.72,10552.48,0,0,0,15911.88,540371.98,45930.63,294597.77,0,42285.39,0
18044,40.2165722,-74.0088886,189,"145,777",0.29,771,0,0,0,176.31,53791.27,151494.38,0,26875.8,0,0,0,0,0,0,0,61691.11,0,0,0,92765.39,0
14837,41.8331627,-87.7934911,189,"137,841",0.27,729,0,0,0,0,3,17097.63,318294.01,53314.11,1945799.89,0,191230.45,0,0,0,0,7915.59,0,30093.97,97406.22,0,0
4895,40.1044726,-75.1246647,189,"115,790",0.23,613,0,0,14350.12,142065.47,166.48,687376.57,651144.42,116212.53,1194347.75,445568.07,268466.32,0,0,0,103108.32,0,0,0,0,0,0
10717,29.7220452,-95.3514038,189,"113,551",0.22,601,0,0,0,11674.09,836.08,38972.23,0,96884.13,2191947.62,111186.42,0,0,0,0,0,0,40622.53,2984935.8,0,3062.69,0
5385,37.7929192,-122.3968612,188,"453,090",0.89,"2,410",0,0,3525.79,932.57,5736.93,2.88,0,30211.71,0,203042.3,12937.88,0,0,0,0,28186.94,1363.88,0,0,1023.1,0
2705,44.9718204,-93.2152773,188,"265,457",0.52,"1,412",0,0,0,5679.02,115.49,204495.71,65098.05,84441.48,1282071.95,52379.91,0,269419.87,0,0,0,49196.84,59693.3,12499.1,0,0,0
938,41.0332929,-73.775043,188,"232,379",0.46,"1,236",0,99552.15,1258.66,12236.72,164988.22,91425.09,167064.6,98346.33,0,0,91504.66,0,0,0,0,47775.07,0,0,0,1993.01,0
4907,40.2685104,-75.2541522,188,"93,484",0.18,497,0,2445.19,0,220.13,97559.08,146819.81,2523.5,45513.48,0,0,0,0,0,0,0,0,0,0,0,0,0
7375,42.2830957,-71.3917962,188,"82,040",0.16,436,0,0,0,60705.2,31479.69,556574.8,39733.95,10806.84,518474.32,0,0,0,0,0,0,0,0,0,0,0,0
16854,43.0348977,-87.9083045,187,"326,925",0.64,"1,748",57894.2,0,2608.05,7704.36,1730.79,314.37,14298.94,238150.91,88975.56,381005.65,239739.33,38390.18,0,0,0,24166.64,0,0,0,0,0
16851,43.045413,-87.9047855,187,"289,938",0.57,"1,550",0,0,3.9,604.36,8096.05,6821.97,0,119936.11,481826.12,135322,108062.08,10366.52,0,0,439.63,16387.62,37178.44,27856.92,0,0,0
5153,38.6596117,-77.2480252,187,"97,164",0.19,520,0,0,8315.47,1467.01,17253.08,64975.28,3083749.99,36141.02,2607938.06,0,470361.1,446642.75,144634.5,0,202045.43,13027.91,1244.98,0,0,0,0
3942,18.3905343,-66.1023176,187,"69,019",0.14,369,20055.64,0,25278.66,78728.95,0,64802.49,0,80038.24,654021.76,57733.75,56082.94,71273.62,0,0,49227.33,0,0,0,23931.9,0,0
16138,39.9097179,-75.052841,187,"64,253",0.13,344,0,0,88481.64,0,57776.85,528732.9,0,33638.58,70121.78,0,0,0,0,0,96624.55,0,1218.02,0,0,0,0
10148,45.5081907,-122.4415814,187,"196,861",0.39,"1,053",0,0,0,14140.31,6548.38,71535.07,0,88008.65,1807848.94,87523.44,339492.44,0,0,0,84405.88,0,0,0,0,2986.69,0
17057,45.5182742,-122.675527,187,"437,230",0.86,"2,338",0,0,6909.43,7339.17,1246.18,0,0,94624.55,0,83749.78,56429.38,0,0,0,0,188743.88,0,0,0,246.36,0
17555,45.5229295,-122.6617457,187,"284,100",0.56,"1,519",236352.48,605.41,839.12,4.51,237.26,0,3407392.31,135375.05,0,14110.86,41781.65,362112.63,0,0,8746,0,1989.94,0,0,0,0
4128,37.7761899,-122.3948808,186,"346,542",0.68,"1,863",49024.2,0,836.73,1275.05,410.37,746.13,14877.2,44066.47,23015.07,56150.36,5293.91,0,128646.69,0,0,120584.88,1360.05,6463.88,0,111256.63,0
16841,43.0350389,-87.906925,186,"315,818",0.62,"1,698",140258.78,0,2609.27,8244.67,1504.81,204.42,0,240492.43,86435.58,325282.55,370384.17,39619.72,0,0,0,24166.64,0,0,0,266.21,0
4794,40.0544743,-74.9846772,186,"49,372",0.1,265,517458.92,0,0,675429.15,241896.57,203591.9,255131.33,20527.96,0,0,0,0,0,0,0,536423.97,23160.57,323030.94,0,3549.26,0
17514,45.5286567,-122.6822994,186,"405,801",0.8,"2,182",24479.66,0,219.37,939.68,4028.57,0,27933.32,70358.33,143673.84,53306.46,22989.01,0,104134.39,0,0,45055.09,1974.72,6873.16,0,1013.49,0
17073,45.5097468,-122.683664,186,"319,423",0.63,"1,717",87191.6,3497.6,17.26,562.6,5590.85,25232.26,0,51629.84,109782.24,31845.02,23290.92,0,0,0,38348.6,101271.59,31096.33,10993.79,1160.45,217.1,0
18297,31.7583809,-106.4848935,185,"256,416",0.5,"1,386",0,0,6678.15,4117.22,7755.95,89002.22,0,47636.88,0,0,0,0,0,0,0,10338.08,0,2162.81,0,173.15,0
3252,33.4472745,-112.056431,185,"180,263",0.35,974,0,0,2478.76,0,38.77,57729.77,147125.22,14951.97,0,0,0,1728008.1,0,0,0,0,4468.96,39542.2,0,0,0
18163,41.5037524,-81.6307074,185,"176,549",0.35,954,0,0,72396.36,35462.75,527.97,45846.92,0,109510.51,932602.96,871043.81,115588.84,0,0,0,0,0,449.26,0,1100534.02,0,0
4354,35.6734515,-105.9574567,185,"138,514",0.27,749,0,23511.38,8425.65,853.82,139331.07,94847.69,1979162.92,179618.97,571116.83,62697.38,57708.8,147469.82,0,53539.82,0,477961.35,12636.27,165275.2,0,0,0
2217,40.7000158,-73.9867711,185,"219,309",0.43,"1,185",23858.55,17720.27,23630.56,5645.06,9729.13,7032.15,0,20640.22,47830.89,0,0,0,0,0,0,189815.69,22826.78,3220.35,0,0,0
12200,41.8787415,-87.63385,184,"662,408",1,"3,600",9992.8,1681.71,0,3842.09,1149.05,41.85,5421.24,97394.67,7156.05,868482.99,776.88,11920.67,113174.52,0,0,11770.24,0,0,0,703.39,0
8760,38.8981411,-77.0293987,184,"446,949",0.88,"2,429",0,0,543.36,4836.74,2100.06,846.27,0,281.09,0,16248.18,0,0,0,0,0,44915.07,0,0,0,1543.08,0
290,33.7746852,-84.2953603,184,"227,418",0.45,"1,236",0,0,0,130263.14,2933.4,25241.93,0,166510.09,54025.75,114297.1,0,0,0,0,0,22520.34,2367.93,93502.78,1989.36,0,0
20170,37.5371097,-77.4268555,184,"198,180",0.39,"1,077",104427.21,0,67949.92,147.48,294.63,24077.63,467365.39,140670.78,10052865.77,2760.01,34123.07,0,0,0,39014.04,48901.06,0,0,167177.09,0,0
365,33.752304,-84.445078,184,"57,771",0.11,314,375860.27,0,0,75769.83,82626.58,30822.86,1519117.79,11776.61,0,353308.47,9062.82,0,0,1444228.88,67720.71,150787.26,0,0,0,0,0
10414,47.4230041,-122.2978691,184,"158,922",0.31,864,0,0,1420.27,21523.43,3716.11,0.37,0,142764.69,1643619.75,329286.15,12539.88,6239.84,0,0,271710.93,0,7761.59,75773.76,0,892877.39,0
2153,40.7127431,-74.0133795,184,"419,132",0.82,"2,278",112.16,3688.1,0,2874.58,0,8738.9,0,581.01,0,0,0,0,0,0,0,106365.27,33170.8,0,0,10562.01,0
18879,39.1004135,-84.5094536,183,"475,758",0.94,"2,600",108143.81,0,520.51,773.55,4079.23,3469.54,0,424131.26,99630.82,352481.5,346573.95,0,0,0,0,46455.99,15946.94,0,0,172.99,0
2521,40.7251154,-111.8975348,183,"265,333",0.52,"1,450",17089.36,0,0,2509.81,1389.5,406.49,16076.96,114034.52,375773.01,347827.74,756606.11,0,0,0,0,0,0,0,0,0,0
7345,41.9791287,-70.6913376,183,"128,325",0.25,701,0,0,33355.44,0,0,176530.7,1925.24,43553.2,0,0,0,0,0,0,0,0,0,0,0,45103.25,0
7347,42.0825114,-70.9232975,183,"76,723",0.15,419,0,0,0,494285.39,163897.34,75581.07,660427.54,26005.87,0,0,0,0,0,158251.32,0,1757559.49,38924.59,0,0,24523.5,0
20160,37.5845222,-77.4972385,182,"207,119",0.41,"1,138",0,0,2484.94,19776.01,991.57,91979.69,0,0,33513249.92,478513.93,1022172.37,0,0,0,48953.89,0,0,0,0,0,0
564,25.8402706,-80.3009401,182,"188,364",0.37,"1,035",0,6432.69,26835.87,0,12416.01,20193.92,10731.89,0,0,0,0,0,0,0,0,0,0,41447.87,0,719596.81,0
5970,39.412044,-77.405231,182,"175,857",0.35,966,0,0,17483.81,16006.38,594.74,9342.82,132826.27,103040.09,94309.78,14172.55,28500.56,87253.96,0,0,0,226459.87,1092.68,0,0,69466.75,0
12734,39.6743987,-104.8248733,182,"145,046",0.29,797,104635.9,0,137.06,0,5952.64,60596.31,0,52250.76,227053.15,244812.25,0,49036.21,0,0,0,0,1058.79,0,0,8700.77,0
3254,33.4472775,-112.0301342,182,"128,092",0.25,704,0,0,23613.02,62875.99,0,3099.29,17884.72,3303.65,0,0,13731.56,0,0,0,0,0,0,0,0,0,0
1220,40.8558111,-73.1982868,182,"103,310",0.2,568,0,0,23134.42,90144.53,29834.79,100698.82,15945.16,203974.4,6294107.6,0,1113840.98,0,0,0,0,0,0,92307.63,0,0,0
4778,40.0931784,-75.1379906,182,"94,152",0.19,517,0,0,0,112446.18,56171.05,854067.04,400681.27,79912.6,1825391.14,0,0,0,0,0,391987.73,85982.95,5169.99,99018.66,0,26869.73,0
4809,40.051092,-75.1716498,182,"58,880",0.12,324,0,0,0,564.36,173.82,43394.16,99439.79,3258.97,0,0,0,0,0,0,12428.82,39586.83,0,60844.98,0,1937.6,0
7585,40.9139356,-74.2677482,182,"55,629",0.11,306,0,157411.38,60711.15,0,70727.69,77508.04,302670.57,19284.45,0,0,0,0,0,0,181493.01,31904.1,0,0,0,2765.66,0
1857,47.6098697,-122.3207154,182,"410,526",0.81,"2,256",0,0,0,4544.91,1834.08,8675.97,0,67936.1,677711.51,8653.28,59196.54,0,0,0,13504.46,32311.73,24784.83,18919.79,303972.92,721.43,0
1858,47.6098697,-122.3207154,182,"410,526",0.81,"2,256",0,0,0,4544.91,1834.08,8675.97,0,67936.1,677711.51,8653.28,59196.54,0,0,0,13504.46,32311.73,24784.83,18919.79,303972.92,721.43,0
12236,41.8833925,-87.6341042,181,"549,368",1,"3,035",0,23189.85,0,5869.12,888.82,0,7724.03,74435.5,25263.33,702121.55,25593.27,0,50001.97,0,0,78379.17,0,0,0,34464.11,0
12128,41.8743074,-87.6278298,181,"522,490",1,"2,887",0,0,0,2625,216.24,221.06,11386.23,95323.73,691538.33,328973.27,25546.28,4867.94,293744.99,0,0,2451324.2,0,110492.61,0,0,0
12160,41.8768226,-87.6321452,181,"513,191",1,"2,835",13143.73,1323.22,0,4224.62,1193.3,173.04,11386.23,94617.44,214962.11,594767.34,6331.53,12650.56,0,0,0,28528.25,0,38792.93,0,0,0
12690,39.7480724,-104.9867473,181,"299,435",0.59,"1,654",0,0,57.9,275.57,1747.13,19.38,0,170764.75,3753.05,61032.43,0,0,0,0,0,0,2311.54,17411.87,0,0,0
7407,39.9618638,-75.079768,181,"152,106",0.3,840,0,0,533274.1,0,92.58,159850.43,2560903.33,27839.15,50449.45,0,0,538649.21,0,0,148701.99,0,730.42,887.76,0,0,0
4753,39.916786,-75.380569,181,"77,416",0.15,428,0,0,12928.06,95917.48,258.58,156065.32,0,36346.14,0,244869.98,488264.53,0,0,8401.64,0,17199.83,4523.29,0,0,0,0
12233,41.8755309,-87.6524975,180,"313,523",0.62,"1,742",183428.34,0,0,79.06,956.95,4006.45,0,129519.3,429095.4,156570.18,52409.47,0,0,0,8517.15,717.95,0,1315228.01,0,0,0
19018,31.7580858,-106.4904979,180,"269,623",0.53,"1,498",0,0,46703.44,1068.44,4900.27,80979.21,52578.78,25926.99,0,0,0,3973,0,0,0,15361.54,14177.55,0,0,173.15,0
344,33.7360516,-84.4135734,180,"235,479",0.46,"1,308",0,0,17867.62,2683.86,157045.11,27966.21,612171.64,33577.4,745469.56,1092448.59,0,809883.21,0,0,6681.38,64483.62,1498.01,0,0,0,0
3240,33.49575,-112.073789,180,"189,360",0.37,"1,052",0,0,1471.52,29.89,0,81852.66,0,85770.68,447344.9,158212.44,112257.47,0,0,0,0,421931.64,0,0,0,3444.61,0
6766,42.1204182,-71.3255951,180,"72,084",0.14,400,0,0,0,724334.15,0,2092948.11,1596728.51,38302.56,0,0,0,0,0,0,0,0,0,322835.7,0,5495.66,0
10141,45.4904259,-122.8070926,180,"226,650",0.45,"1,259",0,0,10937.81,6842.62,18188,164603.48,482357.47,120150.11,1277458.7,151931.72,525919.49,24898.04,81778.5,0,0,0,0,11345.71,0,0,0
14997,41.8802802,-87.6235719,179,"309,387",0.61,"1,728",0,0,0,5795.85,129.52,0,41070.31,277080.51,34804.25,279161.02,3884.33,0,314866.92,0,0,3013373.04,486.08,19831.52,0,1936.89,0
12626,35.2156426,-80.8552961,179,"216,399",0.43,"1,209",0,0,27879.36,1256.51,13735.13,216769.81,0,72623.45,1757299.74,23159.31,48316.88,0,0,0,0,0,0,0,1490.34,0,0
887,40.8614567,-73.8852771,179,"197,827",0.39,"1,105",0,0,74997.04,66.8,0,12579.66,87695.24,68610.83,0,0,0,0,0,909.41,3525.98,5029261.45,53359.74,603800.24,0,1418.41,0
8224,38.6414161,-121.4596769,179,"172,660",0.34,965,65775.01,0,0,514.59,0,248428.34,0,45570.22,15406.73,0,96757.57,0,0,0,0,0,0,0,0,0,0
18866,32.9335005,-97.0772963,179,"124,423",0.24,695,0,0,0,24940.08,15921.91,66779.24,13120.27,82436.83,1159283.75,311644.5,0,15773.73,0,0,0,0,0,0,0,0,0
14835,41.8455877,-87.7539448,179,"65,781",0.13,367,0,0,0,2106.9,230.49,1300.53,3212882.26,0,1962977.96,0,0,0,1899007.39,0,0,0,0,0,0,0,0
18072,40.8856485,-74.433737,179,"58,327",0.11,326,0,0,0,0,0,1677644.33,328911.21,3968.89,0,0,0,0,0,0,0,0,10543.82,0,0,0,0
1223,40.8210102,-72.7041231,179,"52,172",0.1,291,0,0,8512.35,190.02,6.74,425360.79,99184.36,12315.11,1569352.47,0,26814.46,0,0,0,504936.31,8161.77,0,0,0,6541.18,0
14836,41.8352353,-87.7831089,179,"43,379",0.09,242,0,0,0,0,14.65,24797.52,2421393.06,1447.36,972891.33,12447.06,38719.53,184619.56,1899007.39,0,2607.06,42374.99,6225.9,41316.01,0,0,0
5962,39.4160794,-76.2928341,179,"31,861",0.06,178,0,0,0,6490.5,80533.78,26457.4,100810.04,0,0,0,0,0,0,0,216804.24,0,1241.13,0,0,0,0
17542,45.531585,-122.6853,179,"405,643",0.8,"2,266",304986.04,0,0,1204.12,3972.37,0,9559.06,77333.94,150377.4,63378.83,15430.04,0,20558.15,0,0,47107.07,496.72,2203.45,0,1013.49,0
14925,41.8858924,-87.6340823,178,"510,315",1,"2,867",0,52527.55,0,5334.43,1328.73,2833.17,13480.79,61450.18,58671.2,614702.26,12528.46,0,50001.97,0,0,114761.11,1053.11,0,0,34826.02,0
7476,40.6664553,-74.2181184,178,"215,834",0.42,"1,213",0,0,7492.8,7422.69,71203.67,107162.01,17601.68,19274.77,0,0,0,79544.36,0,0,40446.85,0,0,9150.82,0,50521.38,0
941,40.743963,-73.959045,178,"209,319",0.41,"1,176",26575.69,0,0,0,0,38936.08,3216631.19,12037.61,0,0,0,2106.1,59119.32,0,0,162569.67,25115.59,0,0,0,0
16972,33.7543897,-84.3765348,178,"141,170",0.28,793,57435.98,0,0,648.11,8489.97,29015.73,0,39244.07,474076.27,257158.36,43623.71,0,0,0,0,303339.67,51282.33,0,3239.75,0,0
5992,39.102448,-76.8416311,178,"89,775",0.18,504,0,0,38696.66,0,2835.5,70126.96,209455.85,114127.45,0,63149.41,29344.29,0,0,0,0,233120.99,13570.4,0,0,1819.12,0
7342,42.1077812,-70.9351286,178,"44,255",0.09,249,0,0,0,614646.61,0,5417.91,529.25,19079.31,0,0,0,0,0,0,0,0,0,0,0,258228.13,0
7371,42.3231896,-71.2719924,178,"61,644",0.12,346,0,0,0,0,95811.47,396017.73,630535.23,0,0,0,0,0,0,0,0,0,19753.21,0,0,24307.53,0
5950,39.286321,-76.6191613,177,"382,732",0.75,"2,162",124.04,0,2285.11,2931.15,232.15,2535.57,54300.66,47831.34,0,278039.58,6091.45,0,0,0,0,41530.16,292.1,5781.41,0,165.34,0
5382,37.6012487,-122.3847939,177,"168,111",0.33,950,70730.1,0,1425.69,466.62,2762.58,69959.31,131635.57,42117.1,215840.81,0,29799.48,0,27265.95,0,35902.56,4933.76,3597.35,0,0,0,0
18307,31.7530847,-106.4884206,177,"157,902",0.31,892,0,0,51062.38,0.68,992.4,19454.9,315895.47,46643.17,0,25882.54,0,0,294674.62,0,0,0,526.57,0,0,0,0
4460,40.3704515,-80.0329453,177,"93,265",0.18,527,0,0,0,0,34695.38,417484.3,0,69905.4,0,0,213479.82,0,0,0,157546.87,0,0,0,0,829.95,0
20042,32.8063981,-117.2135546,177,"79,200",0.16,447,34612.61,0,44589.25,3210.15,1274.36,18313.51,1406116.21,10145.71,0,0,17261.7,0,0,0,6412.24,0,0,0,0,0,0
1862,47.606874,-122.3228806,177,"390,989",0.77,"2,209",10169.93,0,0,4643.8,460.44,7696.89,0,74002.46,681077.18,0,7507.6,0,0,0,6842.06,39984.87,23455.65,0,312974.74,0,0
1167,40.74238,-73.94679,176,"293,889",0.58,"1,670",74160.49,0,3971.7,471.4,783.97,5132.31,380705.86,38511.11,0,0,0,0,1190775.77,0,0,11230.28,967.58,11416.02,0,0,0
7702,40.7441384,-74.1801469,176,"288,287",0.57,"1,638",0,0,936.38,71292.69,12915.7,12539.92,0,93649.56,126779.49,0,0,5264.83,14934.95,0,5810.46,8158.71,20148.37,307039.83,64343.45,11.69,0
20447,33.4146653,-111.9329902,176,"237,246",0.47,"1,348",0,0,16278.6,0,6486.04,7681.55,0,50883.92,0,0,0,0,0,0,0,44272.18,71002.97,0,0,0,0
16139,39.9210444,-75.0914253,176,"126,105",0.25,717,0,31734.53,2629.53,2828.68,0,124839.1,0,133113.46,108174.81,0,0,0,0,522249.6,65376.85,0,65798.43,0,0,0,0
12741,39.7369765,-105.0668554,176,"102,631",0.2,583,0,0,14.78,0,8877.65,71986.73,0,55404.32,0,0,178587.5,0,0,0,0,0,1042.23,0,0,266.62,0
16309,39.9584182,-75.9211896,176,"64,544",0.13,367,0,0,0,417.29,45983.28,57226.44,247007.51,3511.9,0,0,0,0,0,0,0,63145.35,7345.89,0,0,0,0
17834,41.2762008,-73.4968271,176,"63,006",0.12,358,0,0,3996.94,43658.58,158.39,7043.18,0,16627.32,0,0,0,0,0,0,0,0,35877.89,236034.24,0,6140.56,0
17070,45.5176658,-122.6762441,176,"425,251",0.84,"2,416",0,0,6958.03,3203.87,1186.19,0,0,93140.57,0,99162.62,56429.38,0,0,0,0,196293.14,0,0,0,246.36,0
10439,47.5991549,-122.3276614,176,"345,210",0.68,"1,961",21848.53,0,1678.84,6493.78,1882,2112.77,1069691.78,126332.79,0,601287.49,85162.73,0,0,0,0,31720.99,0,0,0,112.34,0
7516,39.6330572,-74.8004349,175,"78,966",0.16,451,0,0,0,135556.95,61.79,149659.42,31832.1,16617.98,0,0,0,113669.47,0,0,129179.2,15372.58,0,0,0,0,0
1233,40.825794,-72.6511566,175,"71,272",0.14,407,0,0,177926.94,0,10433.95,42905.52,0,0,45524.92,0,0,0,0,0,229603.65,0,4820.3,235148.14,0,0,0
17079,45.5160572,-122.4603251,175,"136,697",0.27,781,0,0,0,12410.95,1326.3,3052.41,0,18142.33,613895.84,7745.15,53001.43,36695.59,130766.16,0,0,4444.23,0,0,57184.47,117053.45,0
17088,45.5273371,-122.6765986,175,"331,942",0.65,"1,897",0,0,552.5,6488.28,3533.99,2709.39,56527.65,103944.38,196945.24,25715.06,22295.64,0,97472.88,0,0,26500.15,3185.7,6873.16,0,0,1141.04
17867,41.119369,-73.3693368,175,"64,151",0.13,367,6814.82,0,0,8650.14,5506.02,287156.4,2115.33,66826.71,0,243835.37,0,0,0,0,1106.16,9351.41,0,0,0,0,0
6328,34.0140235,-118.4913573,174,"246,159",0.48,"1,415",55969.14,19970.08,0,7388.63,936.69,2713.63,0,71878.27,14756.18,88848.08,302969.89,2658.12,10158.63,0,1953.66,37996.18,23029.66,162422.3,446.67,346.95,0
9499,37.3267702,-121.8929227,174,"167,726",0.33,964,253578.63,0,2589.52,1849.12,5695.15,1309.23,0,61839.52,186647.61,632316.78,19816.82,36055.35,0,0,0,264514.02,149.21,0,0,0,0
6447,32.6983163,-117.1473404,174,"143,269",0.28,823,1864954.76,0,1159.83,226.14,998.74,19475.96,644742.22,28156.8,0,2432.43,18346.51,816300.8,0,0,0,84365.62,14501.76,33237.39,0,0,0
6060,38.9623285,-76.86212,174,"84,723",0.17,487,130992.71,0,32124.19,3333.61,17317.51,159805.15,6945276.74,23381.25,80733.03,0,15885.87,0,0,0,86055.2,0,0,0,0,0,0
4441,40.407471,-80.00498,174,"45,813",0.09,263,0,26319.5,0,0,0,220730.14,39084.15,0,0,0,0,0,0,0,863605.27,540042.64,0,851.87,0,0,0
10462,47.607061,-122.3353107,174,"546,537",1.07,"3,141",127269.23,0,218.34,2672.41,257.6,37.11,1057156.46,44332.35,1492.36,468363.9,70257.83,0,0,0,144.67,5406.8,1218.24,0,0,0,0
2127,40.8588615,-73.9326591,174,"198,973",0.39,"1,144",85354.06,0,40876.81,2400.9,222179.55,117880.8,134454.18,9873.69,14723.62,0,0,0,0,0,261431.52,1078726.63,6288.65,18214.75,0,0,0
6847,42.325211,-71.165167,174,"99,241",0.2,570,0,2166.58,0,0,341074.97,31039.6,0,5971.24,0,0,161341.95,0,0,267330.52,0,0,140665.54,93682.57,0,0,0
9497,37.3326921,-121.8879456,173,"383,807",0.75,"2,219",0,0,4081.53,715.16,986.52,1831.38,0,88224.36,61695.93,868605.47,39991.29,0,0,0,0,27973.38,0,580387.32,0,0,0
12169,42.0333056,-87.6797358,173,"204,461",0.4,"1,182",0,0,0,3798.08,1006.43,58858.69,319.08,26617.33,3467268.38,0,227138,0,0,0,1751.62,35055.94,4756.44,29988.99,0,0,0
18917,35.0778473,-106.5866297,173,"186,809",0.37,"1,080",0,0,585.77,90863.99,2732.87,3587.59,0,174664.49,927545.34,70398.18,227942.63,0,0,0,0,0,20974.42,220099.13,0,0,0
12719,39.7368818,-105.0246577,173,"101,062",0.2,584,0,0,52879.77,0,2037.6,89141.13,0,140605.37,8724369.57,17625.97,0,0,0,0,0,359477.87,14752.61,23370.97,0,1698.46,0
16969,33.7552511,-84.3881331,172,"373,371",0.73,"2,171",0,0,0,8307.19,19512.01,1215.95,1103.19,154729.91,0,131749.67,88581.84,0,0,0,0,55280.36,679.66,578303.65,0,2987.43,0
6469,32.7730329,-117.0695669,172,"244,607",0.48,"1,422",0,0,7924.55,0.53,0,75536.77,0,93496.3,0,2796.89,0,0,0,0,0,15946.2,10416.79,300.92,0,0,0
7526,40.734846,-74.02965,172,"198,479",0.39,"1,154",0,0,0,343.98,1018.41,16505.82,190618.83,42235.25,0,18639.43,21017.33,1665.49,361054.78,0,0,67535.89,76894.49,0,0,0,1279.51
6675,25.8119628,-80.2589348,172,"184,937",0.36,"1,075",26595.01,9515.15,559.16,1633.29,217.85,6660.44,2514902.07,0,0,0,64714.03,745.71,0,0,0,12054.33,0,0,0,0,0
2511,40.5709693,-111.8846543,172,"135,150",0.27,786,0,0,0,7075.46,111455.59,123382.45,0,79165.87,216598.58,0,0,0,0,108537.73,0,2753.91,19449.93,305488.24,0,0,0
351,33.6769362,-84.4409197,172,"122,428",0.24,712,0,0,4885.04,6397.07,562856.21,131001.69,2111394.39,38638.72,0,0,0,477695.23,0,0,0,11440.48,0,0,0,0,0
12119,41.8814619,-87.6473398,171,"398,169",0.78,"2,328",52391.79,0,0,150.78,89.31,4396.71,0,90149.04,385933.62,250132.46,160314.39,10542.5,0,0,0,26660.92,2079.37,11231.14,0,0,0
2554,40.6944137,-111.9590771,171,"235,405",0.46,"1,377",0,0,1517.32,2367.38,4988.95,166374.46,0,178934.41,3018770.82,307759.01,529872.34,0,0,0,0,23187.24,0,0,5030.03,0,0
10687,29.7390692,-95.379763,171,"160,948",0.32,941,11275.28,0,2414.44,15555.14,7435.85,9240.03,0,43454.92,6138.61,1834.1,41781.58,0,0,0,0,0,0,6004.69,0,0,0
